ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,TrafficValue,VehicleWeight,DemandRaw,DemandNorm,Price,CompAdjustedPrice
12447,Others-CCCPS135a,3883,26.14749943,91.72800489,3316,car,high,10,0,10-11-2016,12:27:00,2016-11-10 12:27:00,3.0,1.0,1.6415915529229979,0.5646489008755362,12.82324450437768,12.32324450437768
4575,BHMMBMMBX01,687,20.0000347,78.00000286,659,bike,high,9,0,10-11-2016,12:27:00,2016-11-10 12:27:00,3.0,0.5,1.3836972343522564,0.48524734641694817,12.42623673208474,12.42623673208474
640,BHMBCCMKT01,577,26.14453614,91.73617216,208,car,high,6,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,1.0,0.6441941074523398,0.2575661081164876,11.287830540582437,11.787830540582437
1952,BHMBCCTHL01,387,26.14449459,91.73620513,337,cycle,high,7,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,,,,,20.0
11136,Others-CCCPS119a,2803,26.14754061,91.72797041,620,car,high,7,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,1.0,0.7884766321798076,0.30198840019357387,11.50994200096787,12.00994200096787
8512,Broad Street,690,26.13795775,91.74099445,682,car,high,8,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,1.0,1.2953623188405798,0.4580504324117596,12.290252162058799,11.790252162058799
16384,Others-CCCPS98,3103,26.14749998,91.72797778,1139,car,high,8,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,1.0,1.0468256525942639,0.38152995011001545,11.907649750550078,12.407649750550078
9824,Others-CCCPS105a,2009,26.14747299,91.72804914,1288,cycle,high,9,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,,,,,20.0
7200,BHMNCPNST01,485,26.14004753,91.73097233,363,car,high,7,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,1.0,0.9993814432989694,0.3669226334813181,11.83461316740659,12.33461316740659
12448,Others-CCCPS135a,3883,26.14749943,91.72800489,3304,car,high,10,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,1.0,1.6403553953129022,0.5642683076296617,12.821341538148307,12.321341538148307
3264,BHMEURBRD01,470,26.14901995,91.7395035,462,car,high,8,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,1.0,1.2931914893617023,0.4573820685794632,12.286910342897315,11.786910342897315
17696,Shopping,1920,26.15050395,91.73353109,1447,car,high,8,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,1.0,1.2014583333333335,0.42913889042644504,12.145694452132226,11.645694452132226
5888,BHMNCPHST01,1200,26.14001386,91.73099967,780,car,high,7,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,1.0,0.9600000000000002,0.3547977141264035,11.773988570632017,12.273988570632017
13760,Others-CCCPS202,2937,26.14749053,91.72799688,1382,car,high,9,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,1.0,1.2882192713653389,0.455851201826732,12.279256009133661,11.779256009133661
15072,Others-CCCPS8,1322,26.14754886,91.72799519,795,car,high,8,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,1.0,1.1405446293494708,0.41038453084631227,12.05192265423156,11.55192265423156
4576,BHMMBMMBX01,687,20.0000347,78.00000286,493,car,high,7,0,10-11-2016,13:00:00,2016-11-10 13:00:00,3.0,1.0,0.9870451237263467,0.36312447710551,11.815622385527549,11.815622385527549
3265,BHMEURBRD01,470,26.14901995,91.7395035,454,car,high,8,0,10-11-2016,13:34:00,2016-11-10 13:34:00,3.0,1.0,1.2863829787234045,0.45528583655998817,12.27642918279994,11.77642918279994
1953,BHMBCCTHL01,387,26.14449459,91.73620513,340,truck,high,7,0,10-11-2016,13:34:00,2016-11-10 13:34:00,3.0,1.5,1.1514211886304913,0.41373325027084323,12.068666251354216,12.568666251354216
11137,Others-CCCPS119a,2803,26.14754061,91.72797041,614,car,high,7,0,10-11-2016,13:34:00,2016-11-10 13:34:00,3.0,1.0,0.7876204067070998,0.30172478200346864,11.508623910017343,12.008623910017343
12449,Others-CCCPS135a,3883,26.14749943,91.72800489,3294,car,average,7,0,10-11-2016,13:34:00,2016-11-10 13:34:00,,1.0,,,,20.0
8513,Broad Street,690,26.13795775,91.74099445,661,car,high,8,0,10-11-2016,13:34:00,2016-11-10 13:34:00,3.0,1.0,1.2831884057971015,0.4543022784204156,12.271511392102079,11.771511392102079
7201,BHMNCPNST01,485,26.14004753,91.73097233,378,car,high,7,0,10-11-2016,13:34:00,2016-11-10 13:34:00,3.0,1.0,1.011752577319588,0.3707315086713436,11.853657543356718,12.353657543356718
16385,Others-CCCPS98,3103,26.14749998,91.72797778,1156,car,high,8,0,10-11-2016,13:34:00,2016-11-10 13:34:00,3.0,1.0,1.0490170802449243,0.38220465579143686,11.911023278957185,12.411023278957185
13761,Others-CCCPS202,2937,26.14749053,91.72799688,1379,car,high,9,0,10-11-2016,13:34:00,2016-11-10 13:34:00,3.0,1.0,1.2878106911814777,0.4557254064935919,12.27862703246796,11.77862703246796
9825,Others-CCCPS105a,2009,26.14747299,91.72804914,1324,cycle,high,8,0,10-11-2016,13:34:00,2016-11-10 13:34:00,3.0,,,,,20.0
15073,Others-CCCPS8,1322,26.14754886,91.72799519,820,car,high,9,0,10-11-2016,13:34:00,2016-11-10 13:34:00,3.0,1.0,1.3481089258698942,0.47429027287724473,12.371451364386223,11.871451364386223
4577,BHMMBMMBX01,687,20.0000347,78.00000286,504,car,high,8,0,10-11-2016,13:34:00,2016-11-10 13:34:00,3.0,1.0,1.1934497816593888,0.4266731848793152,12.133365924396575,12.133365924396575
641,BHMBCCMKT01,577,26.14453614,91.73617216,200,car,high,7,0,10-11-2016,13:34:00,2016-11-10 13:34:00,3.0,1.0,0.8386481802426344,0.3174354210037259,11.587177105018629,12.087177105018629
5889,BHMNCPHST01,1200,26.14001386,91.73099967,784,cycle,high,8,0,10-11-2016,13:34:00,2016-11-10 13:34:00,3.0,,,,,20.0
17697,Shopping,1920,26.15050395,91.73353109,1460,truck,high,9,0,10-11-2016,13:34:00,2016-11-10 13:34:00,3.0,1.5,1.504166666666667,0.522337966495436,12.611689832477179,12.111689832477179
9826,Others-CCCPS105a,2009,26.14747299,91.72804914,1299,car,average,4,0,10-11-2016,14:00:00,2016-11-10 14:00:00,,1.0,,,,20.0
11138,Others-CCCPS119a,2803,26.14754061,91.72797041,587,car,average,4,0,10-11-2016,14:00:00,2016-11-10 14:00:00,,1.0,,,,20.0
12450,Others-CCCPS135a,3883,26.14749943,91.72800489,3294,car,average,5,0,10-11-2016,14:00:00,2016-11-10 14:00:00,,1.0,,,,20.0
642,BHMBCCMKT01,577,26.14453614,91.73617216,201,car,high,5,0,10-11-2016,14:00:00,2016-11-10 14:00:00,3.0,1.0,0.4393414211438476,0.19449522769517247,10.972476138475862,10.972476138475862
1954,BHMBCCTHL01,387,26.14449459,91.73620513,328,car,average,4,0,10-11-2016,14:00:00,2016-11-10 14:00:00,,1.0,,,,20.0
16386,Others-CCCPS98,3103,26.14749998,91.72797778,1136,cycle,average,5,0,10-11-2016,14:00:00,2016-11-10 14:00:00,,,,,,20.0
13762,Others-CCCPS202,2937,26.14749053,91.72799688,1352,car,average,5,0,10-11-2016,14:00:00,2016-11-10 14:00:00,,1.0,,,,20.0
5890,BHMNCPHST01,1200,26.14001386,91.73099967,790,car,average,4,0,10-11-2016,14:00:00,2016-11-10 14:00:00,,1.0,,,,20.0
4578,BHMMBMMBX01,687,20.0000347,78.00000286,506,car,average,4,0,10-11-2016,14:00:00,2016-11-10 14:00:00,,1.0,,,,
7202,BHMNCPNST01,485,26.14004753,91.73097233,371,car,average,4,0,10-11-2016,14:00:00,2016-11-10 14:00:00,,1.0,,,,20.0
3266,BHMEURBRD01,470,26.14901995,91.7395035,449,bike,average,4,0,10-11-2016,14:00:00,2016-11-10 14:00:00,,0.5,,,,20.0
15074,Others-CCCPS8,1322,26.14754886,91.72799519,793,bike,average,5,0,10-11-2016,14:00:00,2016-11-10 14:00:00,,0.5,,,,20.0
8514,Broad Street,690,26.13795775,91.74099445,652,car,average,4,0,10-11-2016,14:00:00,2016-11-10 14:00:00,,1.0,,,,20.0
17698,Shopping,1920,26.15050395,91.73353109,1458,car,average,5,0,10-11-2016,14:00:00,2016-11-10 14:00:00,,1.0,,,,20.0
7203,BHMNCPNST01,485,26.14004753,91.73097233,358,bike,average,4,0,10-11-2016,14:27:00,2016-11-10 14:27:00,,0.5,,,,20.0
3267,BHMEURBRD01,470,26.14901995,91.7395035,442,truck,average,4,0,10-11-2016,14:27:00,2016-11-10 14:27:00,,1.5,,,,20.0
1955,BHMBCCTHL01,387,26.14449459,91.73620513,321,car,high,6,0,10-11-2016,14:27:00,2016-11-10 14:27:00,3.0,1.0,0.8317829457364343,0.31532172460848906,11.576608623042446,11.076608623042446
11139,Others-CCCPS119a,2803,26.14754061,91.72797041,554,car,average,4,0,10-11-2016,14:27:00,2016-11-10 14:27:00,,1.0,,,,20.0
12451,Others-CCCPS135a,3883,26.14749943,91.72800489,3222,truck,average,6,0,10-11-2016,14:27:00,2016-11-10 14:27:00,,1.5,,,,20.0
17699,Shopping,1920,26.15050395,91.73353109,1421,bike,average,4,0,10-11-2016,14:27:00,2016-11-10 14:27:00,,0.5,,,,20.0
5891,BHMNCPHST01,1200,26.14001386,91.73099967,764,car,high,6,0,10-11-2016,14:27:00,2016-11-10 14:27:00,3.0,1.0,0.7546666666666668,0.29157885013906876,11.457894250695343,11.957894250695343
16387,Others-CCCPS98,3103,26.14749998,91.72797778,1089,truck,average,5,0,10-11-2016,14:27:00,2016-11-10 14:27:00,,1.5,,,,20.0
8515,Broad Street,690,26.13795775,91.74099445,641,car,average,4,0,10-11-2016,14:27:00,2016-11-10 14:27:00,,1.0,,,,20.0
15075,Others-CCCPS8,1322,26.14754886,91.72799519,766,car,average,4,0,10-11-2016,14:27:00,2016-11-10 14:27:00,,1.0,,,,20.0
9827,Others-CCCPS105a,2009,26.14747299,91.72804914,1264,truck,average,5,0,10-11-2016,14:27:00,2016-11-10 14:27:00,,1.5,,,,20.0
643,BHMBCCMKT01,577,26.14453614,91.73617216,190,car,average,3,0,10-11-2016,14:27:00,2016-11-10 14:27:00,,1.0,,,,20.0
4579,BHMMBMMBX01,687,20.0000347,78.00000286,498,car,average,4,0,10-11-2016,14:27:00,2016-11-10 14:27:00,,1.0,,,,
13763,Others-CCCPS202,2937,26.14749053,91.72799688,1320,cycle,average,5,0,10-11-2016,14:27:00,2016-11-10 14:27:00,,,,,,20.0
7204,BHMNCPNST01,485,26.14004753,91.73097233,358,car,average,3,0,10-11-2016,14:54:00,2016-11-10 14:54:00,,1.0,,,,20.0
15076,Others-CCCPS8,1322,26.14754886,91.72799519,746,car,average,3,0,10-11-2016,15:00:00,2016-11-10 15:00:00,,1.0,,,,20.0
11140,Others-CCCPS119a,2803,26.14754061,91.72797041,523,bike,average,3,0,10-11-2016,15:00:00,2016-11-10 15:00:00,,0.5,,,,20.0
644,BHMBCCMKT01,577,26.14453614,91.73617216,162,car,average,2,0,10-11-2016,15:00:00,2016-11-10 15:00:00,,1.0,,,,20.0
1956,BHMBCCTHL01,387,26.14449459,91.73620513,305,bike,average,2,0,10-11-2016,15:00:00,2016-11-10 15:00:00,,0.5,,,,20.0
3268,BHMEURBRD01,470,26.14901995,91.7395035,426,car,average,3,0,10-11-2016,15:00:00,2016-11-10 15:00:00,,1.0,,,,20.0
13764,Others-CCCPS202,2937,26.14749053,91.72799688,1281,car,average,4,0,10-11-2016,15:00:00,2016-11-10 15:00:00,,1.0,,,,20.0
12452,Others-CCCPS135a,3883,26.14749943,91.72800489,3081,bike,average,4,0,10-11-2016,15:00:00,2016-11-10 15:00:00,,0.5,,,,20.0
5892,BHMNCPHST01,1200,26.14001386,91.73099967,719,cycle,high,4,0,10-11-2016,15:00:00,2016-11-10 15:00:00,3.0,,,,,20.0
16388,Others-CCCPS98,3103,26.14749998,91.72797778,1040,car,average,4,0,10-11-2016,15:00:00,2016-11-10 15:00:00,,1.0,,,,20.0
8516,Broad Street,690,26.13795775,91.74099445,619,car,average,3,0,10-11-2016,15:00:00,2016-11-10 15:00:00,,1.0,,,,20.0
17700,Shopping,1920,26.15050395,91.73353109,1360,cycle,average,4,0,10-11-2016,15:00:00,2016-11-10 15:00:00,,,,,,20.0
9828,Others-CCCPS105a,2009,26.14747299,91.72804914,1211,car,average,4,0,10-11-2016,15:00:00,2016-11-10 15:00:00,,1.0,,,,20.0
4580,BHMMBMMBX01,687,20.0000347,78.00000286,465,bike,high,4,0,10-11-2016,15:00:00,2016-11-10 15:00:00,3.0,0.5,0.2707423580786027,0.1425862606352027,10.712931303176013,10.712931303176013
9829,Others-CCCPS105a,2009,26.14747299,91.72804914,1151,truck,low,3,0,10-11-2016,15:27:00,2016-11-10 15:27:00,1.0,1.5,0.8291687406669987,0.3145168524913479,11.57258426245674,11.07258426245674
12453,Others-CCCPS135a,3883,26.14749943,91.72800489,2909,car,low,3,0,10-11-2016,15:27:00,2016-11-10 15:27:00,1.0,1.0,0.7996652073139325,0.3054331843313157,11.527165921656579,11.027165921656579
1957,BHMBCCTHL01,387,26.14449459,91.73620513,293,cycle,low,3,0,10-11-2016,15:27:00,2016-11-10 15:27:00,1.0,,,,,20.0
13765,Others-CCCPS202,2937,26.14749053,91.72799688,1233,car,low,2,0,10-11-2016,15:27:00,2016-11-10 15:27:00,1.0,1.0,0.46792645556690504,0.20329610465912318,11.016480523295616,11.516480523295616
11141,Others-CCCPS119a,2803,26.14754061,91.72797041,499,bike,low,3,0,10-11-2016,15:27:00,2016-11-10 15:27:00,1.0,0.5,0.4712094184801999,0.20430687666833286,11.021534383341665,11.521534383341665
645,BHMBCCMKT01,577,26.14453614,91.73617216,153,cycle,average,2,0,10-11-2016,15:27:00,2016-11-10 15:27:00,,,,,,20.0
15077,Others-CCCPS8,1322,26.14754886,91.72799519,706,car,low,3,0,10-11-2016,15:27:00,2016-11-10 15:27:00,1.0,1.0,0.7136157337367626,0.27893992150863617,11.394699607543181,10.894699607543181
17701,Shopping,1920,26.15050395,91.73353109,1293,car,low,3,0,10-11-2016,15:27:00,2016-11-10 15:27:00,1.0,1.0,0.7693750000000001,0.2961073117842654,11.480536558921326,10.980536558921326
4581,BHMMBMMBX01,687,20.0000347,78.00000286,445,car,low,2,0,10-11-2016,15:27:00,2016-11-10 15:27:00,1.0,1.0,0.5590975254730713,0.23136622544472893,11.156831127223645,11.156831127223645
7205,BHMNCPNST01,485,26.14004753,91.73097233,341,bike,low,2,0,10-11-2016,15:27:00,2016-11-10 15:27:00,1.0,0.5,0.4812371134020619,0.2073942442724157,11.036971221362077,11.536971221362077
8517,Broad Street,690,26.13795775,91.74099445,599,bike,low,3,0,10-11-2016,15:27:00,2016-11-10 15:27:00,1.0,0.5,0.7472463768115943,0.2892942610395829,11.446471305197914,11.446471305197914
3269,BHMEURBRD01,470,26.14901995,91.7395035,413,car,average,3,0,10-11-2016,15:27:00,2016-11-10 15:27:00,,1.0,,,,20.0
5893,BHMNCPHST01,1200,26.14001386,91.73099967,684,car,low,2,0,10-11-2016,15:27:00,2016-11-10 15:27:00,1.0,1.0,0.528,0.22179179249071218,11.108958962453562,11.608958962453562
16389,Others-CCCPS98,3103,26.14749998,91.72797778,992,car,low,3,0,10-11-2016,15:27:00,2016-11-10 15:27:00,1.0,1.0,0.6278762487914923,0.2525420992500363,11.26271049625018,11.76271049625018
8518,Broad Street,690,26.13795775,91.74099445,560,bike,low,2,0,10-11-2016,16:00:00,2016-11-10 16:00:00,1.0,0.5,0.5246376811594204,0.2207565880550077,11.103782940275037,10.603782940275037
3270,BHMEURBRD01,470,26.14901995,91.7395035,384,bike,low,2,0,10-11-2016,16:00:00,2016-11-10 16:00:00,1.0,0.5,0.5268085106382979,0.22142495188730404,11.10712475943652,10.60712475943652
646,BHMBCCMKT01,577,26.14453614,91.73617216,147,car,low,1,0,10-11-2016,16:00:00,2016-11-10 16:00:00,1.0,1.0,0.2019064124783363,0.12139276900041626,10.606963845002081,11.106963845002081
12454,Others-CCCPS135a,3883,26.14749943,91.72800489,2694,bike,low,2,0,10-11-2016,16:00:00,2016-11-10 16:00:00,1.0,0.5,0.47751738346639205,0.20624899865128227,11.031244993256411,10.531244993256411
7206,BHMNCPNST01,485,26.14004753,91.73097233,320,bike,low,2,0,10-11-2016,16:00:00,2016-11-10 16:00:00,1.0,0.5,0.463917525773196,0.20206181900637998,11.0103090950319,10.5103090950319
15078,Others-CCCPS8,1322,26.14754886,91.72799519,653,car,low,2,0,10-11-2016,16:00:00,2016-11-10 16:00:00,1.0,1.0,0.49757942511346454,0.21242578184378805,11.06212890921894,10.56212890921894
16390,Others-CCCPS98,3103,26.14749998,91.72797778,922,bike,low,2,0,10-11-2016,16:00:00,2016-11-10 16:00:00,1.0,0.5,0.3188527231711248,0.15739867602724086,10.786993380136206,11.286993380136206
17702,Shopping,1920,26.15050395,91.73353109,1193,bike,low,3,0,10-11-2016,16:00:00,2016-11-10 16:00:00,1.0,0.5,0.6485416666666667,0.25890465237613414,11.294523261880672,10.794523261880672
9830,Others-CCCPS105a,2009,26.14747299,91.72804914,1070,car,low,2,0,10-11-2016,16:00:00,2016-11-10 16:00:00,1.0,1.0,0.5130413140866104,0.2171862512722649,11.085931256361325,10.585931256361325
1958,BHMBCCTHL01,387,26.14449459,91.73620513,276,car,low,2,0,10-11-2016,16:00:00,2016-11-10 16:00:00,1.0,1.0,0.5852713178294574,0.23942471936848433,11.197123596842422,10.697123596842422
13766,Others-CCCPS202,2937,26.14749053,91.72799688,1156,car,low,2,0,10-11-2016,16:00:00,2016-11-10 16:00:00,1.0,1.0,0.4574395641811373,0.20006735777519394,11.00033678887597,11.50033678887597
11142,Others-CCCPS119a,2803,26.14754061,91.72797041,461,truck,low,2,0,10-11-2016,16:00:00,2016-11-10 16:00:00,1.0,1.5,0.4657866571530504,0.2026372947976664,11.013186473988332,10.513186473988332
5894,BHMNCPHST01,1200,26.14001386,91.73099967,631,car,average,3,0,10-11-2016,16:00:00,2016-11-10 16:00:00,,1.0,,,,20.0
4582,BHMMBMMBX01,687,20.0000347,78.00000286,417,bike,low,2,0,10-11-2016,16:00:00,2016-11-10 16:00:00,1.0,0.5,0.44279475982532757,0.19555845569065955,10.977792278453297,10.977792278453297
13767,Others-CCCPS202,2937,26.14749053,91.72799688,1049,car,low,2,0,10-11-2016,16:27:00,2016-11-10 16:27:00,1.0,1.0,0.4428668709567587,0.19558065755986367,10.977903287799318,11.477903287799318
8519,Broad Street,690,26.13795775,91.74099445,508,cycle,low,2,0,10-11-2016,16:27:00,2016-11-10 16:27:00,1.0,,,,,20.0
4583,BHMMBMMBX01,687,20.0000347,78.00000286,395,car,low,2,0,10-11-2016,16:27:00,2016-11-10 16:27:00,1.0,1.0,0.5299854439592432,0.22240307907324725,11.112015395366237,11.112015395366237
3271,BHMEURBRD01,470,26.14901995,91.7395035,344,bike,average,2,0,10-11-2016,16:27:00,2016-11-10 16:27:00,,0.5,,,,20.0
12455,Others-CCCPS135a,3883,26.14749943,91.72800489,2392,bike,average,3,0,10-11-2016,16:27:00,2016-11-10 16:27:00,,0.5,,,,20.0
1959,BHMBCCTHL01,387,26.14449459,91.73620513,247,bike,average,2,0,10-11-2016,16:27:00,2016-11-10 16:27:00,,0.5,,,,20.0
15079,Others-CCCPS8,1322,26.14754886,91.72799519,596,bike,average,3,0,10-11-2016,16:27:00,2016-11-10 16:27:00,,0.5,,,,20.0
11143,Others-CCCPS119a,2803,26.14754061,91.72797041,409,car,low,2,0,10-11-2016,16:27:00,2016-11-10 16:27:00,1.0,1.0,0.35836603638958264,0.16956419603071476,10.847820980153573,11.347820980153573
7207,BHMNCPNST01,485,26.14004753,91.73097233,294,car,low,2,0,10-11-2016,16:27:00,2016-11-10 16:27:00,1.0,1.0,0.5424742268041237,0.22624817646304202,11.13124088231521,10.63124088231521
647,BHMBCCMKT01,577,26.14453614,91.73617216,136,car,low,2,0,10-11-2016,16:27:00,2016-11-10 16:27:00,1.0,1.0,0.3942807625649914,0.18062176838083915,10.903108841904196,11.403108841904196
16391,Others-CCCPS98,3103,26.14749998,91.72797778,851,truck,average,3,0,10-11-2016,16:27:00,2016-11-10 16:27:00,,1.5,,,,20.0
5895,BHMNCPHST01,1200,26.14001386,91.73099967,548,car,low,2,0,10-11-2016,16:27:00,2016-11-10 16:27:00,1.0,1.0,0.4826666666666667,0.20783438096104087,11.039171904805205,10.539171904805205
17703,Shopping,1920,26.15050395,91.73353109,1062,car,low,3,0,10-11-2016,16:27:00,2016-11-10 16:27:00,1.0,1.0,0.72125,0.28129039053723376,11.406451952686169,10.906451952686169
9831,Others-CCCPS105a,2009,26.14747299,91.72804914,991,bike,low,2,0,10-11-2016,16:27:00,2016-11-10 16:27:00,1.0,0.5,0.3973120955699354,0.1815550675477541,10.90777533773877,11.40777533773877
7208,BHMNCPNST01,485,26.14004753,91.73097233,269,car,low,1,0,11-11-2016,07:54:00,2016-11-11 07:54:00,1.0,1.0,0.32185567010309285,0.15832323557425357,10.79161617787127,10.79161617787127
4584,BHMMBMMBX01,687,20.0000347,78.00000286,336,bike,low,2,0,11-11-2016,08:00:00,2016-11-11 08:00:00,1.0,0.5,0.3956331877729258,0.18103815856885916,10.905190792844294,10.905190792844294
648,BHMBCCMKT01,577,26.14453614,91.73617216,39,car,average,1,0,11-11-2016,08:00:00,2016-11-11 08:00:00,,1.0,,,,20.0
8520,Broad Street,690,26.13795775,91.74099445,190,bike,average,2,0,11-11-2016,08:00:00,2016-11-11 08:00:00,,0.5,,,,20.0
15080,Others-CCCPS8,1322,26.14754886,91.72799519,350,car,low,2,0,11-11-2016,08:00:00,2016-11-11 08:00:00,1.0,1.0,0.4059001512859305,0.18419919316248695,10.920995965812434,10.420995965812434
5896,BHMNCPHST01,1200,26.14001386,91.73099967,229,cycle,low,1,0,11-11-2016,08:00:00,2016-11-11 08:00:00,1.0,,,,,20.0
3272,BHMEURBRD01,470,26.14901995,91.7395035,133,cycle,low,2,0,11-11-2016,08:00:00,2016-11-11 08:00:00,1.0,,,,,20.0
11144,Others-CCCPS119a,2803,26.14754061,91.72797041,137,car,low,2,0,11-11-2016,08:00:00,2016-11-11 08:00:00,1.0,1.0,0.3195504816268284,0.15761350474594446,10.788067523729723,11.288067523729723
12456,Others-CCCPS135a,3883,26.14749943,91.72800489,1145,car,low,3,0,11-11-2016,08:00:00,2016-11-11 08:00:00,1.0,1.0,0.6179500386299255,0.2494859771877938,11.247429885938969,10.747429885938969
1960,BHMBCCTHL01,387,26.14449459,91.73620513,67,car,low,1,0,11-11-2016,08:00:00,2016-11-11 08:00:00,1.0,1.0,0.16925064599483208,0.11133857844981813,10.55669289224909,11.05669289224909
16392,Others-CCCPS98,3103,26.14749998,91.72797778,674,car,low,3,0,11-11-2016,08:00:00,2016-11-11 08:00:00,1.0,1.0,0.5868836609732518,0.239921134150506,11.19960567075253,10.69960567075253
17704,Shopping,1920,26.15050395,91.73353109,600,bike,average,3,0,11-11-2016,08:00:00,2016-11-11 08:00:00,,0.5,,,,20.0
9832,Others-CCCPS105a,2009,26.14747299,91.72804914,686,car,low,2,0,11-11-2016,08:00:00,2016-11-11 08:00:00,1.0,1.0,0.4365853658536586,0.19364668215362033,10.968233410768102,10.468233410768102
13768,Others-CCCPS202,2937,26.14749053,91.72799688,519,bike,low,2,0,11-11-2016,08:00:00,2016-11-11 08:00:00,1.0,0.5,0.27068437180796734,0.14256840758573958,10.712842037928699,11.212842037928699
4585,BHMMBMMBX01,687,20.0000347,78.00000286,362,bike,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,1.0,0.5,0.4107714701601165,0.18569899468202966,10.928494973410148,10.928494973410148
15081,Others-CCCPS8,1322,26.14754886,91.72799519,391,car,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,1.0,1.0,0.4183055975794252,0.18801863255500625,10.940093162775032,10.440093162775032
11145,Others-CCCPS119a,2803,26.14754061,91.72797041,196,car,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,1.0,1.0,0.32797003210845527,0.16020575028197923,10.801028751409895,11.301028751409895
13769,Others-CCCPS202,2937,26.14749053,91.72799688,635,bike,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,1.0,0.5,0.28648280558392925,0.14743249380049014,10.73716246900245,11.23716246900245
17705,Shopping,1920,26.15050395,91.73353109,758,car,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,1.0,1.0,0.45791666666666675,0.20021425003399607,11.00107125016998,10.50107125016998
7209,BHMNCPNST01,485,26.14004753,91.73097233,273,car,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,1.0,1.0,0.5251546391752578,0.22091575119700632,11.104578755985031,10.604578755985031
3273,BHMEURBRD01,470,26.14901995,91.7395035,186,bike,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,1.0,0.5,0.35829787234042565,0.16954320940529685,10.847716047026484,10.347716047026484
9833,Others-CCCPS105a,2009,26.14747299,91.72804914,753,car,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,1.0,1.0,0.44992533598805384,0.19775384655713385,10.98876923278567,10.48876923278567
8521,Broad Street,690,26.13795775,91.74099445,267,car,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,1.0,1.0,0.45478260869565224,0.19924932348562924,10.996246617428147,10.496246617428147
5897,BHMNCPHST01,1200,26.14001386,91.73099967,317,car,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,1.0,1.0,0.40566666666666673,0.18412730696579035,10.920636534828951,10.420636534828951
12457,Others-CCCPS135a,3883,26.14749943,91.72800489,1528,car,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,1.0,1.0,0.45740406901879993,0.2000564293798692,11.000282146899345,10.500282146899345
1961,BHMBCCTHL01,387,26.14449459,91.73620513,95,car,average,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,,1.0,,,,20.0
16393,Others-CCCPS98,3103,26.14749998,91.72797778,736,bike,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,1.0,0.5,0.29487592652272,0.15001660210110052,10.750083010505502,11.250083010505502
649,BHMBCCMKT01,577,26.14453614,91.73617216,42,car,low,1,0,11-11-2016,08:27:00,2016-11-11 08:27:00,1.0,1.0,0.12911611785095323,0.09898179626187786,10.49490898130939,10.99490898130939
11146,Others-CCCPS119a,2803,26.14754061,91.72797041,265,car,low,2,0,11-11-2016,09:00:00,2016-11-11 09:00:00,1.0,1.0,0.33781662504459514,0.16323735946818935,10.816186797340947,11.316186797340947
3274,BHMEURBRD01,470,26.14901995,91.7395035,262,car,low,2,0,11-11-2016,09:00:00,2016-11-11 09:00:00,1.0,1.0,0.5229787234042554,0.22024582137634935,11.101229106881746,10.601229106881746
5898,BHMNCPHST01,1200,26.14001386,91.73099967,427,car,average,3,0,11-11-2016,09:00:00,2016-11-11 09:00:00,,1.0,,,,20.0
16394,Others-CCCPS98,3103,26.14749998,91.72797778,819,cycle,low,3,0,11-11-2016,09:00:00,2016-11-11 09:00:00,1.0,,,,,20.0
7210,BHMNCPNST01,485,26.14004753,91.73097233,279,car,low,3,0,11-11-2016,09:00:00,2016-11-11 09:00:00,1.0,1.0,0.7301030927835053,0.2840161168450958,11.420080584225477,10.920080584225477
13770,Others-CCCPS202,2937,26.14749053,91.72799688,779,car,average,3,0,11-11-2016,09:00:00,2016-11-11 09:00:00,,1.0,,,,20.0
